assembly	chromosome
dioscorea_rotundata	BLBR01001205.1
dioscorea_rotundata	BLBR01001207.1
dioscorea_rotundata	BLBR01001208.1
dioscorea_rotundata	BLBR01001209.1
dioscorea_rotundata	BLBR01001211.1
dioscorea_rotundata	BLBR01001212.1
dioscorea_rotundata	BLBR01001214.1
dioscorea_rotundata	BLBR01001216.1
dioscorea_rotundata	BLBR01001220.1
dioscorea_rotundata	BLBR01001221.1
dioscorea_rotundata	BLBR01001222.1
dioscorea_rotundata	BLBR01001223.1
dioscorea_rotundata	BLBR01001224.1
dioscorea_rotundata	BLBR01001225.1
dioscorea_rotundata	BLBR01001228.1
dioscorea_rotundata	BLBR01001229.1
dioscorea_rotundata	BLBR01001231.1
dioscorea_rotundata	BLBR01001232.1
dioscorea_rotundata	BLBR01001233.1
dioscorea_rotundata	BLBR01001234.1
dioscorea_rotundata	BLBR01001236.1
dioscorea_rotundata	BLBR01001237.1
dioscorea_rotundata	BLBR01001238.1
dioscorea_rotundata	BLBR01001239.1
dioscorea_rotundata	BLBR01001243.1
dioscorea_rotundata	BLBR01001244.1
dioscorea_rotundata	BLBR01001245.1
dioscorea_rotundata	BLBR01001246.1
dioscorea_rotundata	BLBR01001249.1
dioscorea_rotundata	BLBR01001250.1
dioscorea_rotundata	BLBR01001251.1
dioscorea_rotundata	BLBR01001252.1
dioscorea_rotundata	BLBR01001253.1
dioscorea_rotundata	BLBR01001255.1
dioscorea_rotundata	BLBR01001256.1
dioscorea_rotundata	BLBR01001260.1
dioscorea_rotundata	BLBR01001261.1
dioscorea_rotundata	BLBR01001262.1
dioscorea_rotundata	BLBR01001263.1
dioscorea_rotundata	BLBR01001264.1
dioscorea_rotundata	BLBR01001265.1
dioscorea_rotundata	BLBR01001267.1
dioscorea_rotundata	BLBR01001268.1
dioscorea_rotundata	BLBR01001270.1
dioscorea_rotundata	BLBR01001272.1
dioscorea_rotundata	BLBR01001273.1
dioscorea_rotundata	BLBR01001274.1
dioscorea_rotundata	BLBR01001275.1
dioscorea_rotundata	BLBR01001277.1
dioscorea_rotundata	BLBR01001278.1
dioscorea_rotundata	BLBR01001280.1
dioscorea_rotundata	BLBR01001281.1
dioscorea_rotundata	BLBR01001282.1
dioscorea_rotundata	BLBR01001283.1
dioscorea_rotundata	BLBR01001285.1
dioscorea_rotundata	BLBR01001286.1
dioscorea_rotundata	BLBR01001287.1
dioscorea_rotundata	BLBR01001288.1
dioscorea_rotundata	BLBR01001290.1
dioscorea_rotundata	BLBR01001292.1
dioscorea_rotundata	BLBR01001293.1
dioscorea_rotundata	BLBR01001294.1
dioscorea_rotundata	BLBR01001297.1
dioscorea_rotundata	BLBR01001301.1
dioscorea_rotundata	BLBR01001303.1
dioscorea_rotundata	BLBR01001306.1
dioscorea_rotundata	BLBR01001307.1
dioscorea_rotundata	BLBR01001308.1
dioscorea_rotundata	BLBR01001309.1
dioscorea_rotundata	BLBR01001310.1
dioscorea_rotundata	BLBR01001312.1
dioscorea_rotundata	BLBR01001313.1
dioscorea_rotundata	BLBR01001315.1
dioscorea_rotundata	BLBR01001316.1
dioscorea_rotundata	BLBR01001317.1
dioscorea_rotundata	BLBR01001318.1
dioscorea_rotundata	BLBR01001319.1
dioscorea_rotundata	BLBR01001322.1
dioscorea_rotundata	BLBR01001323.1
dioscorea_rotundata	BLBR01001326.1
dioscorea_rotundata	BLBR01001327.1
dioscorea_rotundata	BLBR01001328.1
dioscorea_rotundata	BLBR01001329.1
dioscorea_rotundata	BLBR01001330.1
dioscorea_rotundata	BLBR01001331.1
dioscorea_rotundata	BLBR01001333.1
dioscorea_rotundata	BLBR01001334.1
dioscorea_rotundata	BLBR01001335.1
dioscorea_rotundata	BLBR01001336.1
dioscorea_rotundata	BLBR01001338.1
dioscorea_rotundata	BLBR01001339.1
dioscorea_rotundata	BLBR01001340.1
dioscorea_rotundata	BLBR01001341.1
dioscorea_rotundata	BLBR01001342.1
dioscorea_rotundata	BLBR01001343.1
dioscorea_rotundata	BLBR01001344.1
dioscorea_rotundata	BLBR01001345.1
dioscorea_rotundata	BLBR01001347.1
dioscorea_rotundata	BLBR01001348.1
dioscorea_rotundata	BLBR01001349.1
dioscorea_rotundata	BLBR01001352.1
dioscorea_rotundata	BLBR01001356.1
dioscorea_rotundata	BLBR01001357.1
dioscorea_rotundata	BLBR01001362.1
dioscorea_rotundata	BLBR01001363.1
dioscorea_rotundata	BLBR01001365.1
dioscorea_rotundata	BLBR01001366.1
dioscorea_rotundata	BLBR01001370.1
dioscorea_rotundata	BLBR01001371.1
dioscorea_rotundata	BLBR01001372.1
dioscorea_rotundata	BLBR01001373.1
dioscorea_rotundata	BLBR01001376.1
dioscorea_rotundata	BLBR01001378.1
dioscorea_rotundata	BLBR01001379.1
dioscorea_rotundata	BLBR01001380.1
dioscorea_rotundata	BLBR01001381.1
dioscorea_rotundata	BLBR01001384.1
dioscorea_rotundata	BLBR01001389.1
dioscorea_rotundata	BLBR01001390.1
dioscorea_rotundata	BLBR01001391.1
dioscorea_rotundata	BLBR01001392.1
dioscorea_rotundata	BLBR01001394.1
dioscorea_rotundata	BLBR01001395.1
dioscorea_rotundata	BLBR01001396.1
dioscorea_rotundata	BLBR01001400.1
dioscorea_rotundata	BLBR01001401.1
dioscorea_rotundata	BLBR01001402.1
dioscorea_rotundata	BLBR01001403.1
dioscorea_rotundata	BLBR01001404.1
dioscorea_rotundata	BLBR01001405.1
dioscorea_rotundata	BLBR01001407.1
dioscorea_rotundata	BLBR01001409.1
dioscorea_rotundata	BLBR01001412.1
dioscorea_rotundata	BLBR01001413.1
dioscorea_rotundata	BLBR01001414.1
dioscorea_rotundata	BLBR01001415.1
dioscorea_rotundata	BLBR01001417.1
dioscorea_rotundata	BLBR01001419.1
dioscorea_rotundata	BLBR01001421.1
dioscorea_rotundata	BLBR01001422.1
dioscorea_rotundata	BLBR01001423.1
dioscorea_rotundata	BLBR01001426.1
dioscorea_rotundata	BLBR01001427.1
dioscorea_rotundata	BLBR01001428.1
dioscorea_rotundata	BLBR01001431.1
dioscorea_rotundata	BLBR01001432.1
dioscorea_rotundata	BLBR01001433.1
dioscorea_rotundata	BLBR01001434.1
dioscorea_rotundata	BLBR01001435.1
dioscorea_rotundata	BLBR01001436.1
dioscorea_rotundata	BLBR01001438.1
dioscorea_rotundata	BLBR01001439.1
dioscorea_rotundata	BLBR01001441.1
dioscorea_rotundata	BLBR01001442.1
dioscorea_rotundata	BLBR01001445.1
dioscorea_rotundata	BLBR01001446.1
dioscorea_rotundata	BLBR01001448.1
dioscorea_rotundata	BLBR01001449.1
dioscorea_rotundata	BLBR01001450.1
dioscorea_rotundata	BLBR01001451.1
dioscorea_rotundata	BLBR01001452.1
dioscorea_rotundata	BLBR01001453.1
dioscorea_rotundata	BLBR01001454.1
dioscorea_rotundata	BLBR01001455.1
dioscorea_rotundata	BLBR01001457.1
dioscorea_rotundata	BLBR01001461.1
dioscorea_rotundata	BLBR01001462.1
dioscorea_rotundata	BLBR01001464.1
dioscorea_rotundata	BLBR01001466.1
dioscorea_rotundata	BLBR01001468.1
dioscorea_rotundata	BLBR01001469.1
dioscorea_rotundata	BLBR01001471.1
dioscorea_rotundata	BLBR01001473.1
dioscorea_rotundata	BLBR01001474.1
dioscorea_rotundata	BLBR01001475.1
dioscorea_rotundata	BLBR01001476.1
dioscorea_rotundata	BLBR01001477.1
dioscorea_rotundata	BLBR01001478.1
dioscorea_rotundata	BLBR01001479.1
dioscorea_rotundata	BLBR01001480.1
dioscorea_rotundata	BLBR01001483.1
dioscorea_rotundata	BLBR01001485.1
dioscorea_rotundata	BLBR01001489.1
dioscorea_rotundata	BLBR01001491.1
dioscorea_rotundata	BLBR01001492.1
dioscorea_rotundata	BLBR01001493.1
dioscorea_rotundata	BLBR01001494.1
dioscorea_rotundata	BLBR01001495.1
dioscorea_rotundata	BLBR01001499.1
dioscorea_rotundata	BLBR01001501.1
dioscorea_rotundata	BLBR01001503.1
dioscorea_rotundata	BLBR01001505.1
dioscorea_rotundata	BLBR01001506.1
dioscorea_rotundata	BLBR01001508.1
dioscorea_rotundata	BLBR01001511.1
dioscorea_rotundata	BLBR01001513.1
dioscorea_rotundata	BLBR01001514.1
dioscorea_rotundata	BLBR01001515.1
dioscorea_rotundata	BLBR01001516.1
dioscorea_rotundata	BLBR01001519.1
dioscorea_rotundata	BLBR01001520.1
dioscorea_rotundata	BLBR01001521.1
dioscorea_rotundata	BLBR01001522.1
dioscorea_rotundata	BLBR01001529.1
dioscorea_rotundata	BLBR01001533.1
dioscorea_rotundata	BLBR01001537.1
dioscorea_rotundata	BLBR01001538.1
dioscorea_rotundata	BLBR01001539.1
dioscorea_rotundata	BLBR01001541.1
dioscorea_rotundata	BLBR01001542.1
dioscorea_rotundata	BLBR01001546.1
dioscorea_rotundata	BLBR01001547.1
dioscorea_rotundata	BLBR01001548.1
dioscorea_rotundata	BLBR01001549.1
dioscorea_rotundata	BLBR01001551.1
dioscorea_rotundata	BLBR01001552.1
dioscorea_rotundata	BLBR01001553.1
dioscorea_rotundata	BLBR01001555.1
dioscorea_rotundata	BLBR01001556.1
dioscorea_rotundata	BLBR01001557.1
dioscorea_rotundata	BLBR01001560.1
dioscorea_rotundata	BLBR01001561.1
dioscorea_rotundata	BLBR01001562.1
dioscorea_rotundata	BLBR01001563.1
dioscorea_rotundata	BLBR01001564.1
dioscorea_rotundata	BLBR01001565.1
dioscorea_rotundata	BLBR01001566.1
dioscorea_rotundata	BLBR01001567.1
dioscorea_rotundata	BLBR01001569.1
dioscorea_rotundata	BLBR01001571.1
dioscorea_rotundata	BLBR01001573.1
dioscorea_rotundata	BLBR01001575.1
dioscorea_rotundata	BLBR01001576.1
dioscorea_rotundata	BLBR01001581.1
dioscorea_rotundata	BLBR01001582.1
dioscorea_rotundata	BLBR01001586.1
dioscorea_rotundata	BLBR01001587.1
dioscorea_rotundata	BLBR01001589.1
dioscorea_rotundata	BLBR01001590.1
dioscorea_rotundata	BLBR01001592.1
dioscorea_rotundata	BLBR01001593.1
dioscorea_rotundata	BLBR01001601.1
dioscorea_rotundata	BLBR01001604.1
dioscorea_rotundata	BLBR01001605.1
dioscorea_rotundata	BLBR01001609.1
dioscorea_rotundata	BLBR01001612.1
dioscorea_rotundata	BLBR01001619.1
dioscorea_rotundata	BLBR01001620.1
dioscorea_rotundata	BLBR01001625.1
dioscorea_rotundata	BLBR01001626.1
dioscorea_rotundata	BLBR01001629.1
dioscorea_rotundata	BLBR01001631.1
dioscorea_rotundata	BLBR01001632.1
dioscorea_rotundata	BLBR01001633.1
dioscorea_rotundata	BLBR01001634.1
dioscorea_rotundata	BLBR01001636.1
dioscorea_rotundata	BLBR01001637.1
dioscorea_rotundata	BLBR01001638.1
dioscorea_rotundata	BLBR01001640.1
dioscorea_rotundata	BLBR01001641.1
dioscorea_rotundata	BLBR01001644.1
dioscorea_rotundata	BLBR01001647.1
dioscorea_rotundata	BLBR01001649.1
dioscorea_rotundata	BLBR01001653.1
dioscorea_rotundata	BLBR01001657.1
dioscorea_rotundata	BLBR01001664.1
dioscorea_rotundata	BLBR01001666.1
dioscorea_rotundata	BLBR01001667.1
dioscorea_rotundata	BLBR01001668.1
dioscorea_rotundata	BLBR01001670.1
dioscorea_rotundata	BLBR01001671.1
dioscorea_rotundata	BLBR01001676.1
dioscorea_rotundata	BLBR01001678.1
dioscorea_rotundata	BLBR01001684.1
dioscorea_rotundata	BLBR01001689.1
dioscorea_rotundata	BLBR01001690.1
dioscorea_rotundata	BLBR01001691.1
dioscorea_rotundata	BLBR01001695.1
dioscorea_rotundata	BLBR01001699.1
dioscorea_rotundata	BLBR01001713.1
dioscorea_rotundata	BLBR01001714.1
dioscorea_rotundata	BLBR01001717.1
dioscorea_rotundata	BLBR01001718.1
dioscorea_rotundata	BLBR01001722.1
dioscorea_rotundata	BLBR01001723.1
dioscorea_rotundata	BLBR01001724.1
dioscorea_rotundata	BLBR01001725.1
dioscorea_rotundata	BLBR01001729.1
dioscorea_rotundata	BLBR01001732.1
dioscorea_rotundata	BLBR01001737.1
dioscorea_rotundata	BLBR01001739.1
dioscorea_rotundata	BLBR01001744.1
dioscorea_rotundata	BLBR01001746.1
dioscorea_rotundata	BLBR01001749.1
dioscorea_rotundata	BLBR01001751.1
dioscorea_rotundata	BLBR01001754.1
dioscorea_rotundata	BLBR01001755.1
dioscorea_rotundata	BLBR01001756.1
dioscorea_rotundata	BLBR01001757.1
dioscorea_rotundata	BLBR01001762.1
dioscorea_rotundata	BLBR01001763.1
dioscorea_rotundata	BLBR01001764.1
dioscorea_rotundata	BLBR01001766.1
dioscorea_rotundata	BLBR01001767.1
dioscorea_rotundata	BLBR01001768.1
dioscorea_rotundata	BLBR01001772.1
dioscorea_rotundata	BLBR01001777.1
dioscorea_rotundata	BLBR01001778.1
dioscorea_rotundata	BLBR01001783.1
dioscorea_rotundata	BLBR01001785.1
dioscorea_rotundata	BLBR01001786.1
dioscorea_rotundata	BLBR01001787.1
dioscorea_rotundata	BLBR01001788.1
dioscorea_rotundata	BLBR01001790.1
dioscorea_rotundata	BLBR01001793.1
dioscorea_rotundata	BLBR01001796.1
dioscorea_rotundata	BLBR01001797.1
dioscorea_rotundata	BLBR01001798.1
dioscorea_rotundata	BLBR01001799.1
dioscorea_rotundata	BLBR01001802.1
dioscorea_rotundata	BLBR01001803.1
dioscorea_rotundata	BLBR01001804.1
dioscorea_rotundata	BLBR01001809.1
dioscorea_rotundata	BLBR01001812.1
dioscorea_rotundata	BLBR01001813.1
dioscorea_rotundata	BLBR01001815.1
dioscorea_rotundata	BLBR01001816.1
dioscorea_rotundata	BLBR01001817.1
dioscorea_rotundata	BLBR01001821.1
dioscorea_rotundata	BLBR01001822.1
dioscorea_rotundata	BLBR01001823.1
dioscorea_rotundata	BLBR01001824.1
dioscorea_rotundata	BLBR01001827.1
dioscorea_rotundata	BLBR01001828.1
dioscorea_rotundata	BLBR01001829.1
dioscorea_rotundata	BLBR01001831.1
dioscorea_rotundata	BLBR01001833.1
dioscorea_rotundata	BLBR01001834.1
dioscorea_rotundata	BLBR01001835.1
dioscorea_rotundata	BLBR01001840.1
dioscorea_rotundata	BLBR01001842.1
dioscorea_rotundata	BLBR01001845.1
dioscorea_rotundata	BLBR01001848.1
dioscorea_rotundata	BLBR01001849.1
dioscorea_rotundata	BLBR01001851.1
dioscorea_rotundata	BLBR01001853.1
dioscorea_rotundata	BLBR01001856.1
dioscorea_rotundata	BLBR01001858.1
dioscorea_rotundata	BLBR01001862.1
dioscorea_rotundata	BLBR01001863.1
dioscorea_rotundata	BLBR01001866.1
dioscorea_rotundata	BLBR01001867.1
dioscorea_rotundata	BLBR01001868.1
dioscorea_rotundata	BLBR01001870.1
dioscorea_rotundata	BLBR01001881.1
dioscorea_rotundata	BLBR01001884.1
dioscorea_rotundata	BLBR01001885.1
dioscorea_rotundata	BLBR01001887.1
dioscorea_rotundata	BLBR01001892.1
dioscorea_rotundata	BLBR01001894.1
dioscorea_rotundata	BLBR01001895.1
dioscorea_rotundata	BLBR01001896.1
dioscorea_rotundata	BLBR01001902.1
dioscorea_rotundata	BLBR01001904.1
dioscorea_rotundata	BLBR01001905.1
dioscorea_rotundata	BLBR01001909.1
dioscorea_rotundata	BLBR01001910.1
dioscorea_rotundata	BLBR01001916.1
dioscorea_rotundata	BLBR01001918.1
dioscorea_rotundata	BLBR01001920.1
dioscorea_rotundata	BLBR01001921.1
dioscorea_rotundata	BLBR01001922.1
dioscorea_rotundata	BLBR01001923.1
dioscorea_rotundata	BLBR01001927.1
dioscorea_rotundata	BLBR01001928.1
dioscorea_rotundata	BLBR01001930.1
dioscorea_rotundata	BLBR01001931.1
dioscorea_rotundata	BLBR01001934.1
dioscorea_rotundata	BLBR01001935.1
dioscorea_rotundata	BLBR01001937.1
dioscorea_rotundata	BLBR01001938.1
dioscorea_rotundata	BLBR01001939.1
dioscorea_rotundata	BLBR01001940.1
dioscorea_rotundata	BLBR01001942.1
dioscorea_rotundata	BLBR01001944.1
dioscorea_rotundata	BLBR01001945.1
dioscorea_rotundata	BLBR01001947.1
dioscorea_rotundata	BLBR01001948.1
dioscorea_rotundata	BLBR01001951.1
dioscorea_rotundata	BLBR01001953.1
dioscorea_rotundata	BLBR01001961.1
dioscorea_rotundata	BLBR01001962.1
dioscorea_rotundata	BLBR01001964.1
dioscorea_rotundata	BLBR01001968.1
dioscorea_rotundata	BLBR01001971.1
dioscorea_rotundata	BLBR01001973.1
dioscorea_rotundata	BLBR01001974.1
dioscorea_rotundata	BLBR01001976.1
dioscorea_rotundata	BLBR01001977.1
dioscorea_rotundata	BLBR01001978.1
dioscorea_rotundata	BLBR01001980.1
dioscorea_rotundata	BLBR01001981.1
dioscorea_rotundata	BLBR01001984.1
dioscorea_rotundata	BLBR01001989.1
dioscorea_rotundata	BLBR01001992.1
dioscorea_rotundata	BLBR01001995.1
dioscorea_rotundata	BLBR01001996.1
dioscorea_rotundata	BLBR01002001.1
dioscorea_rotundata	BLBR01002003.1
dioscorea_rotundata	BLBR01002004.1
dioscorea_rotundata	BLBR01002005.1
dioscorea_rotundata	BLBR01002008.1
dioscorea_rotundata	BLBR01002009.1
dioscorea_rotundata	BLBR01002010.1
dioscorea_rotundata	BLBR01002011.1
dioscorea_rotundata	BLBR01002012.1
dioscorea_rotundata	BLBR01002015.1
dioscorea_rotundata	BLBR01002016.1
dioscorea_rotundata	BLBR01002017.1
dioscorea_rotundata	BLBR01002018.1
dioscorea_rotundata	BLBR01002019.1
dioscorea_rotundata	BLBR01002022.1
dioscorea_rotundata	BLBR01002024.1
dioscorea_rotundata	BLBR01002026.1
dioscorea_rotundata	BLBR01002027.1
dioscorea_rotundata	BLBR01002029.1
dioscorea_rotundata	BLBR01002030.1
dioscorea_rotundata	BLBR01002031.1
dioscorea_rotundata	BLBR01002032.1
dioscorea_rotundata	BLBR01002035.1
dioscorea_rotundata	BLBR01002036.1
dioscorea_rotundata	BLBR01002040.1
dioscorea_rotundata	BLBR01002041.1
dioscorea_rotundata	BLBR01002043.1
dioscorea_rotundata	BLBR01002045.1
dioscorea_rotundata	BLBR01002047.1
dioscorea_rotundata	BLBR01002049.1
dioscorea_rotundata	BLBR01002054.1
dioscorea_rotundata	BLBR01002055.1
dioscorea_rotundata	BLBR01002058.1
dioscorea_rotundata	BLBR01002065.1
dioscorea_rotundata	BLBR01002069.1
dioscorea_rotundata	BLBR01002074.1
dioscorea_rotundata	BLBR01002076.1
dioscorea_rotundata	BLBR01002078.1
dioscorea_rotundata	BLBR01002079.1
dioscorea_rotundata	BLBR01002082.1
dioscorea_rotundata	BLBR01002084.1
dioscorea_rotundata	BLBR01002085.1
dioscorea_rotundata	BLBR01002086.1
dioscorea_rotundata	BLBR01002087.1
dioscorea_rotundata	BLBR01002088.1
dioscorea_rotundata	BLBR01002090.1
dioscorea_rotundata	BLBR01002093.1
dioscorea_rotundata	BLBR01002095.1
dioscorea_rotundata	BLBR01002106.1
dioscorea_rotundata	BLBR01002110.1
dioscorea_rotundata	BLBR01002117.1
dioscorea_rotundata	BLBR01002118.1
dioscorea_rotundata	BLBR01002119.1
dioscorea_rotundata	BLBR01002124.1
dioscorea_rotundata	BLBR01002128.1
dioscorea_rotundata	BLBR01002129.1
dioscorea_rotundata	BLBR01002131.1
dioscorea_rotundata	BLBR01002132.1
dioscorea_rotundata	BLBR01002139.1
dioscorea_rotundata	BLBR01002143.1
dioscorea_rotundata	BLBR01002147.1
dioscorea_rotundata	BLBR01002150.1
dioscorea_rotundata	BLBR01002151.1
dioscorea_rotundata	BLBR01002154.1
dioscorea_rotundata	BLBR01002160.1
dioscorea_rotundata	BLBR01002164.1
dioscorea_rotundata	BLBR01002165.1
dioscorea_rotundata	BLBR01002166.1
dioscorea_rotundata	BLBR01002168.1
dioscorea_rotundata	BLBR01002169.1
dioscorea_rotundata	BLBR01002170.1
dioscorea_rotundata	BLBR01002172.1
dioscorea_rotundata	BLBR01002173.1
dioscorea_rotundata	BLBR01002174.1
dioscorea_rotundata	BLBR01002176.1
dioscorea_rotundata	BLBR01002177.1
dioscorea_rotundata	BLBR01002179.1
dioscorea_rotundata	BLBR01002180.1
dioscorea_rotundata	BLBR01002183.1
dioscorea_rotundata	BLBR01002186.1
dioscorea_rotundata	BLBR01002187.1
dioscorea_rotundata	BLBR01002194.1
dioscorea_rotundata	BLBR01002195.1
dioscorea_rotundata	BLBR01002197.1
dioscorea_rotundata	BLBR01002199.1
dioscorea_rotundata	BLBR01002200.1
dioscorea_rotundata	BLBR01002201.1
dioscorea_rotundata	BLBR01002202.1
dioscorea_rotundata	BLBR01002205.1
dioscorea_rotundata	BLBR01002207.1
dioscorea_rotundata	BLBR01002208.1
dioscorea_rotundata	BLBR01002209.1
dioscorea_rotundata	BLBR01002212.1
dioscorea_rotundata	BLBR01002214.1
dioscorea_rotundata	BLBR01002216.1
dioscorea_rotundata	BLBR01002217.1
dioscorea_rotundata	BLBR01002220.1
dioscorea_rotundata	BLBR01002221.1
dioscorea_rotundata	BLBR01002222.1
dioscorea_rotundata	BLBR01002227.1
dioscorea_rotundata	BLBR01002228.1
dioscorea_rotundata	BLBR01002229.1
dioscorea_rotundata	BLBR01002231.1
dioscorea_rotundata	BLBR01002232.1
dioscorea_rotundata	BLBR01002236.1
dioscorea_rotundata	BLBR01002238.1
dioscorea_rotundata	BLBR01002239.1
dioscorea_rotundata	BLBR01002240.1
dioscorea_rotundata	BLBR01002242.1
dioscorea_rotundata	BLBR01002243.1
dioscorea_rotundata	BLBR01002244.1
dioscorea_rotundata	BLBR01002248.1
dioscorea_rotundata	BLBR01002250.1
dioscorea_rotundata	BLBR01002253.1
durio_zibethinus	NW019167826.1
durio_zibethinus	NW019167827.1
durio_zibethinus	NW019167832.1
durio_zibethinus	NW019167834.1
durio_zibethinus	NW019167835.1
durio_zibethinus	NW019167837.1
durio_zibethinus	NW019167838.1
durio_zibethinus	NW019167840.1
durio_zibethinus	NW019167844.1
durio_zibethinus	NW019167845.1
durio_zibethinus	NW019167846.1
durio_zibethinus	NW019167849.1
durio_zibethinus	NW019167851.1
durio_zibethinus	NW019167853.1
durio_zibethinus	NW019167856.1
durio_zibethinus	NW019167858.1
durio_zibethinus	NW019167860.1
durio_zibethinus	NW019167861.1
durio_zibethinus	NW019167862.1
durio_zibethinus	NW019167864.1
durio_zibethinus	NW019167865.1
durio_zibethinus	NW019167866.1
durio_zibethinus	NW019167867.1
durio_zibethinus	NW019167868.1
durio_zibethinus	NW019167871.1
durio_zibethinus	NW019167872.1
durio_zibethinus	NW019167873.1
durio_zibethinus	NW019167874.1
durio_zibethinus	NW019167879.1
durio_zibethinus	NW019167882.1
durio_zibethinus	NW019167884.1
durio_zibethinus	NW019167887.1
durio_zibethinus	NW019167891.1
durio_zibethinus	NW019167893.1
durio_zibethinus	NW019167898.1
durio_zibethinus	NW019167900.1
durio_zibethinus	NW019167901.1
durio_zibethinus	NW019167903.1
durio_zibethinus	NW019167904.1
durio_zibethinus	NW019167906.1
durio_zibethinus	NW019167914.1
durio_zibethinus	NW019167915.1
durio_zibethinus	NW019167920.1
durio_zibethinus	NW019167921.1
durio_zibethinus	NW019167923.1
durio_zibethinus	NW019167924.1
durio_zibethinus	NW019167925.1
durio_zibethinus	NW019167926.1
durio_zibethinus	NW019167927.1
durio_zibethinus	NW019167928.1
durio_zibethinus	NW019167930.1
durio_zibethinus	NW019167937.1
durio_zibethinus	NW019167938.1
durio_zibethinus	NW019167941.1
durio_zibethinus	NW019167943.1
durio_zibethinus	NW019167948.1
durio_zibethinus	NW019167949.1
durio_zibethinus	NW019167951.1
durio_zibethinus	NW019167952.1
durio_zibethinus	NW019167954.1
durio_zibethinus	NW019167959.1
durio_zibethinus	NW019167960.1
durio_zibethinus	NW019167961.1
durio_zibethinus	NW019167971.1
durio_zibethinus	NW019167972.1
durio_zibethinus	NW019167973.1
durio_zibethinus	NW019167975.1
durio_zibethinus	NW019167980.1
durio_zibethinus	NW019167982.1
durio_zibethinus	NW019167983.1
durio_zibethinus	NW019167985.1
durio_zibethinus	NW019167988.1
durio_zibethinus	NW019167989.1
durio_zibethinus	NW019167993.1
durio_zibethinus	NW019167996.1
durio_zibethinus	NW019167999.1
durio_zibethinus	NW019168000.1
durio_zibethinus	NW019168002.1
durio_zibethinus	NW019168003.1
durio_zibethinus	NW019168004.1
durio_zibethinus	NW019168005.1
durio_zibethinus	NW019168008.1
durio_zibethinus	NW019168015.1
durio_zibethinus	NW019168017.1
durio_zibethinus	NW019168018.1
durio_zibethinus	NW019168026.1
durio_zibethinus	NW019168028.1
durio_zibethinus	NW019168029.1
durio_zibethinus	NW019168031.1
durio_zibethinus	NW019168033.1
durio_zibethinus	NW019168037.1
durio_zibethinus	NW019168038.1
durio_zibethinus	NW019168039.1
durio_zibethinus	NW019168047.1
durio_zibethinus	NW019168048.1
durio_zibethinus	NW019168049.1
durio_zibethinus	NW019168052.1
durio_zibethinus	NW019168056.1
durio_zibethinus	NW019168057.1
durio_zibethinus	NW019168060.1
durio_zibethinus	NW019168061.1
durio_zibethinus	NW019168064.1
durio_zibethinus	NW019168072.1
durio_zibethinus	NW019168076.1
durio_zibethinus	NW019168077.1
durio_zibethinus	NW019168079.1
durio_zibethinus	NW019168082.1
durio_zibethinus	NW019168094.1
durio_zibethinus	NW019168097.1
durio_zibethinus	NW019168100.1
durio_zibethinus	NW019168101.1
durio_zibethinus	NW019168102.1
